% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 23 2026, 16:42"
% Table,Table 34 - c_CNN_Sensor_Phase_3
% Time (s),c_CNN_Sensor_Phase_2 (mol/m^3)
25.63,0.1744098462994711
25.64,0.17454918419517523
25.650000000000002,0.17468813741014938
25.66,0.17482670762818636
25.67,0.17496489653308933
25.68,0.1751027058086594
25.69,0.17524013713869463
25.7,0.17537719220699832
25.71,0.17551387269736568
25.72,0.175650180293601
25.73,0.17578611667950278
25.740000000000002,0.17592168353886906
25.75,0.17605688255550367
25.76,0.1761917154132039
25.77,0.17632618379577167
25.78,0.17646028938700642
25.79,0.17659403387070818
25.8,0.17672741893067592
25.810000000000002,0.1768604462507116
25.82,0.1769931175146154
25.830000000000002,0.17712543440618614
25.84,0.1772573986092224
25.85,0.17738901180752872
25.86,0.17752027568490059
25.87,0.17765119192514034
25.88,0.1777817622120489
25.89,0.17791198822942478
25.900000000000002,0.17804187166106897
25.91,0.1781714141907801
25.92,0.17830061750235984
25.93,0.17842948327960914
25.94,0.17855801320632655
25.95,0.17868620896631165
25.96,0.17881407224336307
25.97,0.17894160472128529
25.98,0.17906880808387537
25.990000000000002,0.17919568401493396
26,0.17932223419826382
26.01,0.17944844794314613
26.02,0.1795743150740426
26.03,0.1796998380475169
26.04,0.1798250193201269
26.05,0.1799498613484364
26.060000000000002,0.1800743665890065
26.07,0.18019853749839893
26.080000000000002,0.18032237653317365
26.09,0.18044588614989418
26.1,0.18056906880512083
26.11,0.18069192695541542
26.12,0.18081446305733756
26.13,0.18093667956745127
26.14,0.18105857894231694
26.150000000000002,0.18118016363849526
26.16,0.18130143611254745
26.17,0.18142239882103933
26.18,0.18154305422052708
26.19,0.18166340476757148
26.2,0.18178345291873924
26.21,0.18190320113058947
26.22,0.18202265185968144
26.23,0.18214180756257944
26.240000000000002,0.18226067069584354
26.25,0.18237924371603506
26.26,0.1824975290797165
26.27,0.18261552924344704
26.28,0.18273324666379148
26.29,0.1828506837973105
26.3,0.18296784310056163
26.310000000000002,0.18308472703011103
26.32,0.1832013380425178
26.330000000000002,0.18331767859434359
26.34,0.1834337511421522
26.35,0.18354955814250115
26.36,0.18366510205195366
26.37,0.18378038532707236
26.38,0.18389541042441687
26.39,0.1840101798005504
26.400000000000002,0.18412469591202943
26.41,0.18423896121542405
26.42,0.1843529781672893
26.43,0.1844667492241888
26.44,0.18458027684268336
26.45,0.1846935634793336
26.46,0.1848066115907034
26.47,0.18491942363335148
26.48,0.18503200206384107
26.490000000000002,0.18514434933873308
26.5,0.18525646791458936
26.51,0.18536834528223456
26.52,0.18547996903206063
26.53,0.18559134176997968
26.54,0.18570246610190883
26.55,0.18581334463375443
26.560000000000002,0.18592397997143503
26.57,0.18603437472086215
26.580000000000002,0.18614453148794494
26.59,0.1862544528786027
26.6,0.1863641414987428
26.61,0.18647359995428092
26.62,0.18658283085113056
26.63,0.18669183679520285
26.64,0.18680062039241146
26.650000000000002,0.1869091842486685
26.66,0.18701753096988746
26.67,0.18712566316198226
26.68,0.18723358343086485
26.69,0.18734129438244618
26.7,0.18744879862264335
26.71,0.18755609875736706
26.72,0.18766319739252826
26.73,0.18777009713404272
26.740000000000002,0.18787680058782336
26.75,0.18798331035978133
26.76,0.18808962905583027
26.77,0.1881957592818845
26.78,0.18830170364385374
26.79,0.18840746474765438
26.8,0.18851304519919637
26.810000000000002,0.18861844760439517
26.82,0.18872367456916136
26.830000000000002,0.1888287286994094
26.84,0.18893361260105182
26.85,0.1890383288800015
26.86,0.18914288014217276
26.87,0.18924726899347563
26.88,0.1893514980398231
26.89,0.18945556988713302
26.900000000000002,0.18955948714131135
26.91,0.1896632524082758
26.92,0.18976686829393816
26.93,0.18987033740421036
26.94,0.18997366234500437
26.95,0.190076845722239
26.96,0.1901798901418173
26.97,0.19028279820966199
26.98,0.19038557253168045
26.990000000000002,0.19048821571378638
27,0.19059073036189464
27.01,0.19069310918620144
27.02,0.19079534469616782
27.03,0.19089743919660698
27.04,0.19099939499233168
27.05,0.1911012143881446
27.060000000000002,0.19120289968886556
27.07,0.19130445319929731
27.080000000000002,0.19140587722425126
27.09,0.19150717406854087
27.1,0.19160834603697496
27.11,0.19170939543436297
27.12,0.1918103245655174
27.13,0.19191113573524485
27.14,0.19201183124835922
27.150000000000002,0.19211241340966975
27.16,0.19221288452398647
27.17,0.19231324689611817
27.18,0.19241350283087863
27.19,0.19251365463307496
27.2,0.19261370460751825
27.21,0.19271365505901986
27.22,0.1928135082923897
27.23,0.19291326661243724
27.240000000000002,0.1930129323239748
27.25,0.1931125077318102
27.26,0.19321199514075568
27.27,0.19331139685561935
27.28,0.19341071518121394
27.29,0.19350995242234761
27.3,0.19360911088383365
27.310000000000002,0.1937081928704809
27.32,0.19380720068709753
27.330000000000002,0.19390613663849576
27.34,0.19400500302948587
27.35,0.19410380216487788
27.36,0.19420253634948426
27.37,0.1943012078881101
27.38,0.19439981908556964
27.39,0.19449837224667432
27.400000000000002,0.1945968696762308
27.41,0.19469531367905227
27.42,0.19479370655994852
27.43,0.1948920506237277
27.44,0.19499034817520275
27.45,0.1950886015191817
27.46,0.19518681296047827
27.47,0.19528498480389755
27.48,0.1953831193542564
27.490000000000002,0.1954812189163593
27.5,0.19557928579501985
27.51,0.19567732237682187
27.52,0.1957753309087731
27.53,0.19587331348632095
27.54,0.19597127220490945
27.55,0.1960692091599848
27.560000000000002,0.19616712644699025
27.57,0.19626502616137242
27.580000000000002,0.19636291039857612
27.59,0.19646078125404856
27.6,0.1965586408232296
27.61,0.19665649120157222
27.62,0.19675433448451599
27.63,0.19685217276750944
27.64,0.1969500081459966
27.650000000000002,0.1970478427154242
27.66,0.19714567857123122
27.67,0.19724351780887087
27.68,0.1973413625237856
27.69,0.1974392148114197
27.7,0.1975370767672201
27.71,0.19763495048663143
27.72,0.19773283806509567
27.73,0.1978307415980644
27.740000000000002,0.1979286631809786
27.75,0.1980266049092836
27.76,0.19812456887842753
27.77,0.19822255718385448
27.78,0.19832057192100772
27.79,0.19841861518533493
27.8,0.19851668907228087
27.810000000000002,0.19861479567728896
27.82,0.19871293709580656
27.830000000000002,0.19881111542327798
27.84,0.19890933275514946
27.85,0.19900759118686556
27.86,0.1991058928138722
27.87,0.19920423973161505
27.88,0.19930263403553636
27.89,0.1994010778210869
27.900000000000002,0.1994995731837062
27.91,0.1995981222188431
27.92,0.19969672702194088
27.93,0.19979538968844568
27.94,0.1998941123138049
27.95,0.1999928969934598
27.96,0.20009174582285924
27.97,0.2001906608974477
27.98,0.20028964431266946
27.990000000000002,0.20038869816396784
28,0.20048782454679395
28.01,0.20058704464167487
28.02,0.20068637927663013
28.03,0.2007858300183339
28.04,0.20088539843345757
28.05,0.2009850860886718
28.060000000000002,0.20108489455064965
28.07,0.20118482538606727
28.080000000000002,0.2012848801615943
28.09,0.20138506044390161
28.1,0.20148536779966267
28.11,0.20158580379555238
28.12,0.20168636999824066
28.13,0.2017870679744023
28.14,0.20188789929070572
28.150000000000002,0.20198886551382714
28.16,0.20208996821043723
28.17,0.202191208947208
28.18,0.20229258929081378
28.19,0.20239411080792705
28.2,0.2024957750652188
28.21,0.2025975836293624
28.22,0.2026995380670275
28.23,0.20280163994488928
28.240000000000002,0.20290389082962285
28.25,0.20300629228789593
28.26,0.20310884588638353
28.27,0.20321155319175613
28.28,0.20331441577068707
28.29,0.2034174351898508
28.3,0.20352061301591787
28.310000000000002,0.20362395081556212
28.32,0.20372745015545063
28.330000000000002,0.20383111260226508
28.34,0.20393493972266813
28.35,0.20403893308334003
28.36,0.2041430942509496
28.37,0.2042474247921711
28.38,0.20435192627367518
28.39,0.20445660026213325
28.400000000000002,0.20456144832422365
28.41,0.2046664720266109
28.42,0.20477167293597387
28.43,0.20487705261897818
28.44,0.2049826126423043
28.45,0.20508835457261934
28.46,0.20519427997659787
28.47,0.20530039042091322
28.48,0.20540668747223337
28.490000000000002,0.20551317269723748
28.5,0.20561984766259328
28.51,0.20572674421786194
28.52,0.2058338950385062
28.53,0.2059413029300377
28.54,0.2060489706979679
28.55,0.2061569011478133
28.560000000000002,0.20626509708508542
28.57,0.20637356131529896
28.580000000000002,0.20648229664396509
28.59,0.20659130587660174
28.6,0.20670059181871867
28.61,0.20681015727583055
28.62,0.2069200050534517
28.63,0.20703013795709663
28.64,0.20714055879227572
28.650000000000002,0.20725127036450533
28.66,0.20736227547929778
28.67,0.20747357694216625
28.68,0.2075851775586271
28.69,0.2076970801341893
28.7,0.20780928747437055
28.71,0.20792180238468028
28.72,0.2080346276706377
28.73,0.20814776613775132
28.740000000000002,0.20826122059153698
28.75,0.2083749938375086
28.76,0.20848908868117774
28.77,0.20860350792806104
28.78,0.2087182543836687
28.79,0.20883333085351746
28.8,0.2089487401431197
28.810000000000002,0.20906448505798506
28.82,0.2091805684036353
28.830000000000002,0.20929699298557572
28.84,0.20941376160932665
28.85,0.2095308770803955
28.86,0.2096483422043014
28.87,0.2097661597865545
28.88,0.20988433263266987
28.89,0.21000286354816067
28.900000000000002,0.21012175533853847
28.91,0.21024101080932084
28.92,0.2103606327660188
28.93,0.2104806240141459
28.94,0.2106009873592147
28.95,0.21072172560674207
28.96,0.21084284156223929
28.97,0.21096433803122225
28.98,0.21108621781920014
28.990000000000002,0.21120848373169063
29,0.21133113857420485
29.01,0.21145417035593406
29.02,0.21157756805553948
29.03,0.21170133593274962
29.04,0.2118254782472903
29.05,0.2119499992588819
29.060000000000002,0.21207490322725603
29.07,0.2122001944121349
29.080000000000002,0.21232587707324552
29.09,0.21245195547031157
29.1,0.2125784338630608
29.11,0.21270531651121502
29.12,0.21283260767450413
29.13,0.21296031161265155
29.14,0.21308843258538335
29.150000000000002,0.21321697485242377
29.16,0.2133459426734979
29.17,0.21347534030833282
29.18,0.21360517201665533
29.19,0.21373544205818754
29.2,0.21386615469265552
29.21,0.21399731417978743
29.22,0.21412892477930592
29.23,0.21426099075093663
29.240000000000002,0.21439351635440945
29.25,0.21452650584944338
29.26,0.21465996349576963
29.27,0.21479389355310857
29.28,0.21492830028118762
29.29,0.21506318793973303
29.3,0.21519856078847224
29.310000000000002,0.21533442308712683
29.32,0.21547077909542273
29.330000000000002,0.21560763307308922
29.34,0.21574498927984834
29.35,0.2158828519754259
29.36,0.21602122541954868
29.37,0.216160113871941
29.38,0.2162995215923268
29.39,0.21643945284043495
29.400000000000002,0.21657991187598943
29.41,0.2167209029587147
29.42,0.21686243034833944
29.43,0.21700449830458643
29.44,0.21714711108718193
29.45,0.2172902729558507
29.46,0.21743398817031767
29.47,0.21757826099031063
29.48,0.2177230956755524
29.490000000000002,0.21786849648577195
29.5,0.21801446768069002
29.51,0.2181609936572385
29.52,0.21830805815905127
29.53,0.2184556644659179
29.54,0.21860381585762753
29.55,0.21875251561397085
29.560000000000002,0.2189017670147357
29.57,0.21905157333970957
29.580000000000002,0.21920193786868658
29.59,0.21935286388145017
29.6,0.2195043546577912
29.61,0.21965641347750084
29.62,0.21980904362036902
29.63,0.21996224836618142
29.64,0.22011603099472962
29.650000000000002,0.22027039478579927
29.66,0.22042534301918468
29.67,0.22058087897467327
29.68,0.22073700593205198
29.69,0.22089372717111433
29.7,0.22105104597164318
29.71,0.22120896561343367
29.72,0.22136748937626904
29.73,0.2215266205399454
29.740000000000002,0.22168636238424658
29.75,0.22184671818896406
29.76,0.2220076912338877
29.77,0.22216928479880485
29.78,0.2223315021635056
29.79,0.22249434660777706
29.8,0.22265782141141463
29.810000000000002,0.22282192985419877
29.82,0.22298667521592525
29.830000000000002,0.22315206077637892
29.84,0.22331808981535325
29.85,0.2234847656126335
29.86,0.22365209144801237
29.87,0.22382007060127515
29.88,0.2239887063522134
29.89,0.22415800198061817
29.900000000000002,0.22432796076627473
29.91,0.22449858598897107
29.92,0.22466988092850437
29.93,0.22484184886465577
29.94,0.22501449307721655
29.95,0.22518781684597963
29.96,0.22536182345072925
29.97,0.22553651617125706
29.98,0.22571189828734967
29.990000000000002,0.22588797307880112
30,0.22606474382539754
30.01,0.22624220640739523
30.02,0.22642035570899766
30.03,0.2265991935159055
30.04,0.22677872161381935
30.05,0.22695894178843837
30.060000000000002,0.22713985582546367
30.07,0.22732146551059612
30.080000000000002,0.2275037726295341
30.09,0.22768677896798353
30.1,0.22787048631164164
30.11,0.2280548964462084
30.12,0.2282400111573857
30.13,0.22842583223087365
30.14,0.22861236145237446
30.150000000000002,0.22879960060759033
30.16,0.22898755148221522
30.17,0.22917621586195322
30.18,0.22936559553250818
30.19,0.22955569227957887
30.2,0.22974650788886625
30.21,0.22993804414606675
30.22,0.23013030283688454
30.23,0.2303232857470219
30.240000000000002,0.23051699466217715
30.25,0.2307114313680533
30.26,0.23090659765034752
30.27,0.2311024952947618
30.28,0.23129912608699876
30.29,0.23149649181275753
30.3,0.23169459425773653
30.310000000000002,0.23189343520764127
30.32,0.23209301644816838
30.330000000000002,0.23229333976502062
30.34,0.2324944069438976
30.35,0.23269621977050156
30.36,0.2328987800305316
30.37,0.23310208950968803
30.38,0.23330614999367374
30.39,0.23351096326818813
30.400000000000002,0.2337165311189299
30.41,0.23392285533160323
30.42,0.23412993769190513
30.43,0.234337779985541
30.44,0.23454638399820577
30.45,0.2347557515156061
30.46,0.23496588432343882
30.47,0.23517678420740223
30.48,0.23538845295320526
30.490000000000002,0.23560089234654089
30.5,0.23581410417311188
30.51,0.236028091373729
30.52,0.2362428558949422
30.53,0.23645839803106666
30.54,0.23667471807641574
30.55,0.23689181632530504
30.560000000000002,0.2371096930720456
30.57,0.2373283486109529
30.580000000000002,0.23754778323634237
30.59,0.23776799724252604
30.6,0.2379889909238205
30.61,0.23821076457453672
30.62,0.23843331848899277
30.63,0.23865665296149705
30.64,0.2388807682863728
30.650000000000002,0.23910566475792194
30.66,0.23933134267046777
30.67,0.23955780231832355
30.68,0.23978504399580042
30.69,0.2400130679972128
30.7,0.2402418746168752
30.71,0.240471464149102
30.72,0.24070183688820843
30.73,0.24093299312850827
30.740000000000002,0.24116493316431295
30.75,0.24139765728993964
30.76,0.24163116579969943
30.77,0.24186545898790993
30.78,0.24210053714888466
30.79,0.24233640057693526
30.8,0.24257304956637696
30.810000000000002,0.24281048441152303
30.82,0.24304870540669343
30.830000000000002,0.2432877128461933
30.84,0.24352750702434325
30.85,0.24376808823545362
30.86,0.24400945677383984
30.87,0.24425161293381478
30.88,0.24449455700969683
30.89,0.24473828929579497
30.900000000000002,0.24498281008642608
30.91,0.24522811967590377
30.92,0.24547421835854302
30.93,0.24572110642865538
30.94,0.24596878418055707
30.95,0.24621725190856122
30.96,0.2464665099069837
30.970000000000002,0.2467165584701363
30.98,0.24696739789233307
30.990000000000002,0.2472190284678903
31,0.24747145049112065
31.01,0.247724666860153
31.02,0.2479786792855276
31.03,0.24823348628017877
31.04,0.2484890863570406
31.05,0.24874547802904562
31.060000000000002,0.24900265980912464
31.07,0.24926063021021702
31.080000000000002,0.24951938774524846
31.09,0.24977893092715786
31.1,0.25003925826887624
31.11,0.250300368283336
31.12,0.2505622594834736
31.13,0.25082493038222003
31.14,0.2510883794925066
31.150000000000002,0.2513526053272706
31.16,0.2516176063994428
31.17,0.2518833812219584
31.18,0.2521499283077478
31.19,0.2524172461697483
31.2,0.2526853333208896
31.21,0.2529541882741061
31.220000000000002,0.2532238095423312
31.23,0.2534941956384967
31.240000000000002,0.25376534507553866
31.25,0.2540372563663904
31.26,0.2543099280239824
31.27,0.25458335856124886
31.28,0.2548575464911261
31.29,0.2551324903265441
31.3,0.2554081885804359
31.310000000000002,0.255684639765733
31.32,0.2559618423953757
31.330000000000002,0.2562397949822914
31.34,0.25651849603941507
31.35,0.25679794407968143
31.36,0.25707813761601944
31.37,0.2573590751613646
31.38,0.2576407552286541
31.39,0.25792317633081446
31.400000000000002,0.25820633698078627
31.41,0.2584902356914955
31.42,0.2587748709758811
31.43,0.2590602413468717
31.44,0.2593463453174046
31.45,0.25963318140040964
31.46,0.2599207481088211
31.470000000000002,0.2602090439555773
31.48,0.26049806745360554
31.490000000000002,0.26078781711584026
31.5,0.2610782914552139
31.51,0.26136950279394794
31.52,0.2616614624602874
31.53,0.26195416747621764
31.54,0.26224761486371634
31.55,0.2625418016447733
31.560000000000002,0.2628367248413663
31.57,0.26313238147547774
31.580000000000002,0.2634287685690921
31.59,0.2637258831441899
31.6,0.2640237222227532
31.61,0.2643222828267661
31.62,0.26462156197821046
31.63,0.26492155669906703
31.64,0.2652222640113206
31.650000000000002,0.2655236809369501
31.66,0.26582580449794274
31.67,0.26612863171627865
31.68,0.2664321596139381
31.69,0.26673638521290405
31.7,0.267041305535164
31.71,0.267346917602693
31.720000000000002,0.2676532184374798
31.73,0.2679602050615004
31.740000000000002,0.26826787449674605
