% Model,COMSOL_Three_Pipes_Phase_2.mph
% Version,COMSOL 6.3.0.420
% Date,"Feb 21 2026, 16:01"
% Table,Table 1 - c_Sensor
% Time (s),c_CNN (mol/m^3)
31.220000000000002,0.4524042267685381
31.23,0.45240227698054675
31.240000000000002,0.4524002481465669
31.25,0.4523981402665982
31.26,0.4523959533406436
31.27,0.4523937817662549
31.28,0.4523921902801723
31.29,0.4523905563958352
31.3,0.4523888801132495
31.310000000000002,0.4523871614324159
31.32,0.45238540035333374
31.330000000000002,0.45238359687599816
31.34,0.4523817510004156
31.35,0.452379862726582
31.36,0.45237793205450133
31.37,0.45237595898417154
31.38,0.45237394351559423
31.39,0.4523718856487603
31.400000000000002,0.4523697853836777
31.41,0.452367642720352
31.42,0.45236545765877284
31.43,0.45236323019894226
31.44,0.4523609603408656
31.45,0.4523586480845386
31.46,0.45235629342996153
31.470000000000002,0.4523538963771338
31.48,0.45235145692606027
31.490000000000002,0.45234897507673255
31.5,0.4523464508291577
31.51,0.4523438841833362
31.52,0.452341275139259
31.53,0.45233862369693817
31.54,0.452335929856363
31.55,0.45233319361754454
31.560000000000002,0.4523304149804714
31.57,0.452327593945147
31.580000000000002,0.45232473051157623
31.59,0.45232182467975596
31.6,0.45231887644968605
31.61,0.4523158858213674
31.62,0.45231285279479955
31.63,0.45230977736997985
31.64,0.4523066595469127
31.650000000000002,0.45230349932559677
31.66,0.45230029670602856
31.67,0.4522972133283224
31.68,0.4522945587518476
31.69,0.45229189235479256
31.7,0.45228921413715606
31.71,0.45228652409893916
31.720000000000002,0.4522838222401432
31.73,0.45228110856076464
31.740000000000002,0.4522783830608078
31.75,0.452275645740266
31.76,0.4522728965991475
31.77,0.4522701356374505
31.78,0.45226736285517155
31.79,0.452264578252312
31.8,0.45226178182886956
31.810000000000002,0.45225897358485107
31.82,0.4522561535202458
31.830000000000002,0.45225332163506593
31.84,0.4522504779293008
31.85,0.45224762240296196
31.86,0.4522447550560386
31.87,0.45224187588853354
31.88,0.45223898490044856
31.89,0.45223608209178456
31.900000000000002,0.4522331674625425
31.91,0.45223024101271375
31.92,0.4522273027423094
31.93,0.4522243526513243
31.94,0.45222139073975826
31.95,0.4522184170076092
31.96,0.45221543145488224
31.970000000000002,0.4522124340815747
31.98,0.45220942488768795
31.990000000000002,0.452206403873219
32,0.45220337103816977
32.01,0.4522003263825401
32.02,0.4521972699063312
32.03,0.4521942016095398
32.04,0.45219112149216917
32.05,0.452188029554216
32.06,0.4521849257956858
32.07,0.4521820047078262
32.08,0.45217938280181313
32.09,0.4521767733418756
32.1,0.45217417632802265
32.11,0.45217159176024774
32.12,0.452169019638557
32.13,0.4521664599629394
32.14,0.45216391273340384
32.15,0.45216137794995326
32.160000000000004,0.45215885561257535
32.17,0.45215634572128316
32.18,0.4521538482760627
32.19,0.45215136327692973
32.2,0.45214889072387765
32.21,0.4521464306169014
32.22,0.4521439829560053
32.230000000000004,0.4521415477411902
32.24,0.4521391249724557
32.25,0.4521367146498024
32.26,0.4521343167732238
32.27,0.45213193134272806
32.28,0.45212955835831503
32.29,0.45212719781997746
32.3,0.4521248497277234
32.31,0.4521225140815488
32.32,0.4521201908814531
32.33,0.45211788012743853
32.34,0.45211558181950545
32.35,0.45211329595764727
32.36,0.45211102254187313
32.37,0.4521087615721751
32.38,0.45210651304855887
32.39,0.45210427697102196
32.4,0.4521020533395663
32.410000000000004,0.45209984215419036
32.42,0.45209764341489167
32.43,0.4520954571216794
32.44,0.4520932832745437
32.45,0.4520911218734887
32.46,0.45208897291850897
32.47,0.4520868264134929
32.480000000000004,0.4520846828761962
32.49,0.45208255085609556
32.5,0.4520804303531885
32.51,0.45207832136747933
32.52,0.45207622389896024
32.53,0.45207413794763784
32.54,0.45207206351350876
32.55,0.4520700005965832
32.56,0.45206794919684307
32.57,0.45206590931430324
32.58,0.4520638809489553
32.59,0.45206186410080773
32.6,0.45205985876984855
32.61,0.4520578649560876
32.62,0.4520558826595218
32.63,0.45205391188014876
32.64,0.45205195261797465
32.65,0.4520500048729953
32.660000000000004,0.45204806864520836
32.67,0.4520461439346162
32.68,0.45204423074122246
32.69,0.45204232906502684
32.7,0.4520404389060156
32.71,0.4520385602642116
32.72,0.4520366931395949
32.730000000000004,0.452034837532175
32.74,0.45203299344195125
32.75,0.4520311608689227
32.76,0.4520293398130869
32.77,0.45202753027444964
32.78,0.45202573225300513
32.79,0.45202394574875504
32.8,0.45202217076170326
32.81,0.45202040729184223
32.82,0.45201865533917934
32.83,0.45201691490371243
32.84,0.45201518598543755
32.85,0.4520134685843591
32.86,0.4520117627004771
32.87,0.4520102007395688
32.88,0.4520087244351786
32.89,0.4520072694368059
32.9,0.45200583574445147
32.910000000000004,0.45200442335811314
32.92,0.45200303227779637
32.93,0.4520016625034979
32.94,0.45200031403521623
32.95,0.4519989868729555
32.96,0.4519976810167058
32.97,0.4519963964664803
32.980000000000004,0.4519951332222752
32.99,0.4519938912840842
33,0.4519926706519173
33.01,0.4519914713257622
33.02,0.45199029330562573
33.03,0.45198913659151113
33.04,0.45198800118341487
33.05,0.4519868870813375
33.06,0.4519857942852775
33.07,0.4519847227952342
33.08,0.4519836726112103
33.09,0.4519826437332023
33.1,0.4519816361612185
33.11,0.45198064989525044
33.12,0.451979684935299
33.13,0.45197874128136944
33.14,0.45197781893345546
33.15,0.451976917891558
33.160000000000004,0.4519760381556854
33.17,0.4519751797258265
33.18,0.4519743426019882
33.19,0.4519735267841676
33.2,0.45197273227236195
33.21,0.4519719590665771
33.22,0.45197120716681277
33.230000000000004,0.45197047657306283
33.24,0.4519697672853347
33.25,0.4519690793036256
33.26,0.45196841262793347
33.27,0.4519676806554169
33.28,0.45196694383362745
33.29,0.4519662230077788
33.3,0.45196551817787145
33.31,0.4519648293439056
33.32,0.45196415650588095
33.33,0.4519634996638
33.34,0.4519628588176644
33.35,0.4519622339674665
33.36,0.45196162511320964
33.37,0.45196103225489764
33.38,0.45196045539252333
33.39,0.4519598945260964
33.4,0.45195934965560935
33.410000000000004,0.45195882078106436
33.42,0.45195830790245844
33.43,0.4519578110197972
33.44,0.45195733013308265
33.45,0.4519568652423026
33.46,0.4519564163474659
33.47,0.45195598344857224
33.480000000000004,0.4519555665456212
33.49,0.4519551656386162
33.5,0.45195478072754597
33.51,0.45195441181241935
33.52,0.4519540588932364
33.53,0.45195372196999245
33.54,0.4519534010426942
33.55,0.45195309611133444
33.56,0.45195280717591974
33.57,0.4519525342364457
33.58,0.45195227729291615
33.59,0.45195203634531966
33.6,0.451951811393678
33.61,0.45195160243797233
33.62,0.4519514094782075
33.63,0.4519512325143839
33.64,0.4519510715465051
33.65,0.45195092657456254
33.660000000000004,0.4519507975985711
33.67,0.4519506757752787
33.68,0.45195056890249696
33.69,0.45195047756290985
33.7,0.451950401756513
33.71,0.45195034148330876
33.72,0.45195029674329834
33.730000000000004,0.4519502675364812
33.74,0.45195025386285703
33.75,0.4519502557224226
33.76,0.4519502731151845
33.77,0.4519503060411375
33.78,0.4519503545002869
33.79,0.4519504184926251
33.8,0.4519504980181578
33.81,0.4519505930768819
33.82,0.45195070366880086
33.83,0.45195082979391143
33.84,0.45195097145221835
33.85,0.4519511286437142
33.86,0.451951301368404
33.87,0.45195148962628723
33.88,0.45195169341736546
33.89,0.4519519127416318
33.9,0.4519521475990927
33.910000000000004,0.4519523979897497
33.92,0.4519526639135963
33.93,0.4519529453706366
33.94,0.45195324236086876
33.95,0.4519535548842955
33.96,0.4519538829409127
33.97,0.45195422653072453
33.980000000000004,0.45195458565373015
33.99,0.4519549603099289
34,0.45195535049932095
34.01,0.45195575622190326
34.02,0.4519561774776795
34.03,0.4519566142666455
34.04,0.45195706658881396
34.05,0.4519575344441625
34.06,0.4519580061260443
34.07,0.4519583366447323
34.08,0.4519586744834539
34.09,0.45195901964221036
34.1,0.45195937212100334
34.11,0.451959731919825
34.12,0.45196009903868434
34.13,0.4519604734775767
34.14,0.451960855236503
34.15,0.4519612443154667
34.160000000000004,0.4519616407144596
34.17,0.45196204443348986
34.18,0.4519624554725518
34.19,0.4519628738316493
34.2,0.4519632995107838
34.21,0.45196373250994787
34.22,0.45196417282914664
34.230000000000004,0.4519646204683826
34.24,0.4519650754276474
34.25,0.4519655377069507
34.26,0.4519660073062869
34.27,0.45196648422565816
34.28,0.45196696846506407
34.29,0.45196746002449995
34.300000000000004,0.4519679589039722
34.31,0.4519684651034778
34.32,0.45196897862302154
34.33,0.45196949946259324
34.34,0.451970027622204
34.35,0.45197056310184563
34.36,0.451971105901521
34.37,0.45197165602123557
34.38,0.4519722134609811
34.39,0.4519727782207638
34.4,0.45197335030057406
34.410000000000004,0.4519739297004233
34.42,0.4519745164203044
34.43,0.4519751104602211
34.44,0.45197571182017093
34.45,0.4519763205001522
34.46,0.4519769068479905
34.47,0.451977381917442
34.480000000000004,0.45197785712378985
34.49,0.45197833246703595
34.5,0.45197880794718703
34.51,0.451979283564237
34.52,0.4519797593181839
34.53,0.4519802352090327
34.54,0.4519807112367832
34.550000000000004,0.4519811874014321
34.56,0.4519816637029795
34.57,0.4519821401414259
34.58,0.45198261671677836
34.59,0.4519830934290254
34.6,0.4519835702781751
34.61,0.4519840472642198
34.62,0.4519845243871698
34.63,0.45198500164701944
34.64,0.4519854790437662
34.65,0.451985956577414
34.660000000000004,0.4519864342479594
34.67,0.4519869120554093
34.68,0.4519873899997576
34.69,0.4519878680810035
34.7,0.451988346299153
34.71,0.45198882465419943
34.72,0.45198930314614455
34.730000000000004,0.4519897817749921
34.74,0.4519902605407405
34.75,0.4519907394433851
34.76,0.45199121848293433
34.77,0.45199169765938274
34.78,0.4519921769727274
34.79,0.451992656422975
34.800000000000004,0.45199313601012336
34.81,0.4519936157341667
34.82,0.45199409559511355
34.83,0.4519945755929624
34.84,0.45199505572770937
34.85,0.4519955359993534
34.86,0.45199602284071144
34.87,0.45199652289766096
34.88,0.45199702403077247
34.89,0.4519975262400394
34.9,0.45199802952545753
34.910000000000004,0.45199853388703615
34.92,0.4519990393247649
34.93,0.45199954583865576
34.94,0.45200005342870203
34.95,0.45200056209490674
34.96,0.45200107183726285
34.97,0.4520015826557747
34.980000000000004,0.45200209455044554
34.99,0.4520026075212726
35,0.4520031215682545
35.01,0.45200363669139226
35.02,0.4520041528906867
35.03,0.4520046701661351
35.04,0.4520051885177433
35.050000000000004,0.45200570794550365
35.06,0.4520062284494232
35.07,0.45200675002949986
35.08,0.45200727268572877
35.09,0.4520077964181119
35.1,0.45200832122665907
35.11,0.4520088471113562
35.12,0.45200937407221187
35.13,0.45200990210922426
35.14,0.45201043122238915
35.15,0.4520109614117122
35.160000000000004,0.4520114926771927
35.17,0.4520120250188287
35.18,0.4520125584366214
35.19,0.45201309293057057
35.2,0.45201362850067034
35.21,0.45201416514693304
35.22,0.4520147028693499
35.230000000000004,0.45201524166791773
35.24,0.45201578154264804
35.25,0.45201632249353163
35.26,0.4520169184538283
35.27,0.45201757916909
35.28,0.4520182465857177
35.29,0.45201892070372085
35.300000000000004,0.4520196015230954
35.31,0.4520202890438385
35.32,0.45202098326595636
35.33,0.4520216841894348
35.34,0.4520223918142934
35.35,0.452023106140518
35.36,0.452023827168115
35.37,0.45202455489708576
35.38,0.4520252893274263
35.39,0.4520260304591362
35.4,0.452026778292214
35.410000000000004,0.4520275328266681
35.42,0.4520282940624889
35.43,0.45202906199968124
35.44,0.4520298366382482
35.45,0.4520306179781788
35.46,0.45203140601948644
35.47,0.452032200762163
35.480000000000004,0.4520330022062061
35.49,0.4520338103516248
35.5,0.4520346251984156
35.51,0.4520354467465736
35.52,0.45203627499610227
35.53,0.452037109947005
35.54,0.4520379515992781
35.550000000000004,0.45203879995291896
35.56,0.4520396550079315
35.57,0.4520405167643164
35.58,0.45204138522207116
35.59,0.4520422603811988
35.6,0.4520431422416952
35.61,0.4520440308035614
35.62,0.4520449260668004
35.63,0.4520458280314054
35.64,0.4520467366973882
35.65,0.45204765206473907
35.660000000000004,0.45204859361364724
35.67,0.45204955558913695
35.68,0.45205052584399374
35.69,0.4520515043782323
35.7,0.45205249119183993
35.71,0.45205348628482195
35.72,0.45205448965717854
35.730000000000004,0.45205550130890754
35.74,0.4520565212400151
35.75,0.45205754945049353
35.76,0.4520585859403444
35.77,0.45205963070957234
35.78,0.45206068375817376
35.79,0.45206174508614644
35.800000000000004,0.4520628146934961
35.81,0.4520638925802168
35.82,0.4520649787463147
35.83,0.4520660731917823
35.84,0.45206717591662576
35.85,0.45206828692084683
35.86,0.45206940620443775
35.87,0.45207053376740886
35.88,0.45207166960974776
35.89,0.45207281373146285
35.9,0.45207396613254913
35.910000000000004,0.4520751268130112
35.92,0.45207629577284797
35.93,0.45207747301205947
35.94,0.45207865853064316
35.95,0.45207985232859693
35.96,0.45208105440593493
35.97,0.4520822647626396
35.980000000000004,0.45208348339872
35.99,0.4520847103141749
36,0.452085945509001
36.01,0.45208718898319966
36.02,0.45208844073678034
36.03,0.45208970076973143
36.04,0.4520909690820564
36.050000000000004,0.4520922456737532
36.06,0.452093729110368
36.07,0.4520953003743291
36.08,0.4520968930502783
36.09,0.45209850713821276
36.1,0.45210014263813475
36.11,0.4521017995500393
36.12,0.45210347787393307
36.13,0.4521051776098116
36.14,0.4521068987576775
36.15,0.4521086413175254
36.160000000000004,0.452110405289361
36.17,0.45211219067318287
36.18,0.4521139974689909
36.19,0.4521158256767856
36.2,0.45211767529656083
36.21,0.45211954632832424
36.22,0.4521214387720767
36.230000000000004,0.452123352627811
36.24,0.4521252878955345
36.25,0.4521272445752434
36.26,0.4521292226669396
36.27,0.4521312221706187
36.28,0.4521332430862867
36.29,0.4521352854139396
36.300000000000004,0.45213734915357645
36.31,0.4521394343051996
36.32,0.45214154086880914
36.33,0.4521436688444045
36.34,0.45214581823198363
36.35,0.45214798903155023
36.36,0.4521501812431027
36.37,0.45215239486664344
36.38,0.4521546299021655
36.39,0.4521568863496766
36.4,0.45215916420917285
36.410000000000004,0.45216146348065295
36.42,0.45216378416412234
36.43,0.45216612625957947
36.44,0.45216848976702023
36.45,0.4521708746864414
36.46,0.45217326643510636
36.47,0.4521756768290484
36.480000000000004,0.45217810782090406
36.49,0.4521805594106792
36.5,0.45218303159836093
36.51,0.45218552438396575
36.52,0.45218803776748334
36.53,0.4521905717489156
36.54,0.45219312632826164
36.550000000000004,0.452195701505525
36.56,0.45219829728070354
36.57,0.45220091365379417
36.58,0.4522035506248018
36.59,0.4522062081937244
36.6,0.4522088863605604
36.61,0.45221158512531046
36.62,0.4522143044879788
36.63,0.45221704444856214
36.64,0.45221980500705905
36.65,0.452222586163469
36.660000000000004,0.45222538791779476
36.67,0.45222821027003735
36.68,0.4522310532201953
36.69,0.4522339167682714
36.7,0.4522368009142559
36.71,0.45223970565815935
36.72,0.4522426309999741
36.730000000000004,0.4522455769397095
36.74,0.4522485434773577
36.75,0.45225153061291967
36.76,0.4522545383463992
36.77,0.4522575666777876
36.78,0.4522606156070942
36.79,0.4522636851343161
36.800000000000004,0.4522667752594573
36.81,0.4522698859825083
36.82,0.45227301730347613
36.83,0.45227616922235936
36.84,0.45227934173915574
36.85,0.452282541965293
36.86,0.45228627833921486
36.87,0.45229006087328594
36.88,0.4522938895674948
36.89,0.4522977644218481
36.9,0.45230168543634386
36.910000000000004,0.45230565261098327
36.92,0.45230966594576194
36.93,0.4523137254406865
36.94,0.45231783109575185
36.95,0.4523219829109596
36.96,0.45232618088630877
36.97,0.452330425021808
36.980000000000004,0.45233471531744124
36.99,0.4523390517732194
37,0.4523434343891447
37.01,0.4523478631652071
37.02,0.45235233810141634
37.03,0.45235685919776264
37.04,0.45236142645425653
37.050000000000004,0.4523660398708914
37.06,0.45237069944766584
37.07,0.45237540518458663
37.08,0.452380157081649
37.09,0.4523849551388569
37.1,0.45238979935620427
37.11,0.45239468973369573
37.12,0.452399626271327
37.13,0.45240460896910456
37.14,0.4524096378270199
37.15,0.45241471284508217
37.160000000000004,0.45241983402328845
37.17,0.45242500136163577
37.18,0.4524302148601245
37.19,0.45243547451875465
37.2,0.45244078033753027
37.21,0.45244613231645064
37.22,0.4524515304555069
37.230000000000004,0.4524569747547104
37.24,0.4524624652140536
37.25,0.4524680711984463
37.26,0.45247413414996557
37.27,0.4524802665921463
37.28,0.4524864685249838
37.29,0.4524927399484863
37.300000000000004,0.4524990808626477
37.31,0.45250549126746903
37.32,0.4525119711629521
37.33,0.45251852054909114
37.34,0.45252513942589506
37.35,0.45253182779335555
37.36,0.4525385856514845
37.37,0.45254541300026857
37.38,0.4525523098397101
37.39,0.4525592761698191
37.4,0.45256631199058495
37.410000000000004,0.45257341730201167
37.42,0.45258059210409674
37.43,0.45258783639684097
37.44,0.4525951501802532
37.45,0.4526025334543221
37.46,0.4526099862190499
37.47,0.4526175084744383
37.480000000000004,0.4526251002204864
37.49,0.45263276145719716
37.5,0.45264049218457103
